time_s,dx,dy,alt_mm
0.036,0,0,81
0.071,3,0,81
0.116,0,0,81
0.139,-2,0,81
0.198,2,0,81
0.223,-3,0,81
0.267,1,0,81
0.324,2,0,80
0.346,-2,0,80
0.401,0,1,80
0.438,3,-1,80
0.475,-3,0,80
0.523,-1,0,79
0.557,3,0,79
0.601,-1,0,79
0.653,-1,0,79
0.69,0,0,80
0.726,-1,0,80
0.771,1,0,80
0.796,1,0,80
0.854,0,0,80
0.876,-2,1,81
0.929,3,-1,81
0.978,0,0,81
1.003,-3,0,81
1.054,2,0,81
1.077,0,0,81
1.134,-2,1,81
1.167,3,-1,81
1.225,-3,0,81
1.249,0,1,81
1.306,2,-1,82
1.344,-2,1,82
1.368,1,0,82
1.411,0,0,82
1.473,1,0,82
1.497,-1,0,81
1.551,0,0,81
1.586,2,-1,81
1.634,-2,0,81
1.657,2,0,81
1.721,-3,1,80
1.744,1,-1,80
1.792,2,0,80
1.832,-3,1,80
1.872,0,0,80
1.919,3,-1,81
1.953,0,0,81
2.005,-3,1,81
2.03,1,-1,81
2.065,0,1,81
2.121,0,0,81
2.173,1,-1,81
2.186,1,0,81
2.248,-3,0,81
2.275,2,0,81
2.335,0,0,81
2.356,-2,0,81
2.41,2,0,81
2.432,-2,0,81
2.482,2,0,80
2.529,0,0,80
2.553,-1,0,80
2.616,-1,1,80
2.666,2,0,80
2.691,0,0,81
2.746,-2,0,81
2.769,2,-1,81
2.813,-1,0,81
2.882,-1,1,81
2.919,2,-1,80
2.93,0,0,80
2.974,-2,1,80
3.019,2,-1,80
3.051,-1,0,80
3.128,-1,1,80
3.154,1,0,80
3.191,1,-1,80
3.213,-1,0,80
3.268,1,0,80
3.303,-2,0,81
3.347,0,0,81
3.379,1,0,81
3.43,0,0,81
3.488,-1,0,81
3.513,3,0,82
3.548,-1,0,82
3.609,-1,0,82
3.636,1,0,82
3.678,-2,0,82
3.712,1,0,81
3.749,3,0,81
3.803,-4,1,81
3.848,0,0,81
3.882,2,-1,81
3.923,0,0,81
3.956,-1,0,81
3.99,1,0,81
4.049,-2,0,81
4.073,0,0,82
4.126,3,0,82
4.163,0,0,82
4.213,-3,1,82
4.236,3,-1,82
4.292,0,0,82
4.317,-2,0,82
4.385,0,0,82
4.41,1,0,82
4.459,0,0,82
4.509,-1,0,82
4.542,0,0,82
4.588,-1,0,82
4.612,1,0,82
4.675,2,0,82
4.698,-1,0,81
4.732,1,0,81
4.769,0,0,81
4.818,-1,0,81
4.879,1,0,81
4.928,0,0,81
4.962,-1,0,81
4.972,0,0,81
5.021,0,0,81
5.067,0,0,81
5.117,1,0,82
5.133,-3,0,82
5.196,0,0,82
5.243,3,0,82
5.267,1,0,82
5.323,-4,0,82
5.354,2,0,82
5.401,1,0,82
5.435,-2,0,82
5.474,2,0,82
5.52,-2,0,82
5.546,0,0,82
5.599,2,0,82
5.65,-1,0,82
5.675,-2,0,81
5.731,2,0,81
5.758,1,0,81
5.805,-3,0,81
5.86,1,0,81
5.885,-1,0,81
5.954,0,0,81
5.971,2,0,81
5.998,-2,0,81
6.055,0,1,81
6.107,0,0,83
6.121,1,0,83
6.176,1,0,83
6.223,1,-1,83
6.272,-2,0,83
6.297,-1,1,83
6.354,2,0,83
6.379,-1,0,83
6.424,-1,-1,83
6.456,1,0,83
6.503,0,0,83
6.544,0,0,83
6.6,0,0,83
6.611,1,0,83
6.662,-3,1,83
6.707,2,0,82
6.737,0,0,82
6.787,-1,-1,82
6.846,2,0,82
6.872,1,0,82
6.911,-1,0,82
6.96,0,0,82
6.993,-1,0,82
7.023,-1,0,82
7.077,1,0,82
7.12,2,0,81
7.155,-2,1,81
7.206,1,-1,81
7.242,-1,0,81
7.283,0,0,81
7.328,2,0,80
7.35,0,0,80
7.401,-3,0,80
7.438,3,0,80
7.489,-1,0,80
7.539,0,0,80
7.563,1,0,80
7.622,-2,0,80
7.644,-1,1,80
7.692,4,-1,80
7.719,-1,0,80
7.768,-1,0,80
7.818,0,0,80
7.854,0,0,80
7.895,-1,0,81
7.955,2,0,81
7.979,-1,0,81
8.032,-1,0,81
8.056,1,0,81
8.094,0,0,82
8.144,-1,0,82
8.178,0,0,82
8.237,2,0,82
8.262,-2,0,82
8.312,1,0,81
8.339,2,0,81
8.405,-4,0,81
8.418,2,0,81
8.483,0,0,81
8.508,-2,1,82
8.547,3,-1,82
8.597,-3,0,82
8.622,0,0,82
8.673,1,0,82
8.7,0,0,82
8.754,1,0,82
8.789,0,0,82
8.83,-2,0,82
8.889,2,0,82
8.911,0,0,81
8.975,0,0,81
9.024,-1,0,81
9.049,1,0,81
9.094,-1,0,81
9.13,0,0,82
9.154,1,0,82
9.21,-1,0,82
9.239,-1,0,82
9.291,2,0,81
9.332,-2,0,81
9.37,1,0,81
9.419,2,0,81
9.442,-1,0,81
9.498,-2,0,81
9.548,2,0,81
9.581,0,0,81
9.639,-2,0,81
9.662,1,0,81
9.707,-1,1,82
9.731,0,0,82
9.789,3,-1,82
9.815,-2,0,82
9.857,-1,0,82
9.907,3,0,81
