time_s,dx,dy,alt_mm
0.047,1,0,91
0.082,-1,0,91
0.109,0,0,91
0.142,1,0,90
0.187,-1,0,90
0.223,0,0,90
0.285,0,0,90
0.32,1,1,90
0.36,1,0,91
0.394,1,0,91
0.431,-1,0,91
0.476,0,0,91
0.51,0,0,91
0.549,0,0,91
0.605,0,0,91
0.656,0,0,91
0.68,0,0,91
0.721,1,0,91
0.756,0,0,90
0.825,0,0,90
0.848,-1,0,90
0.898,0,0,90
0.921,0,0,90
0.977,0,0,90
1.025,1,0,90
1.068,-1,0,90
1.094,0,0,90
1.177,0,0,90
1.177,0,0,90
1.209,0,0,90
1.256,0,0,90
1.302,1,0,90
1.33,0,0,91
1.392,-1,0,91
1.417,-1,0,91
1.456,1,0,91
1.5,0,0,91
1.532,0,0,92
