time_s,dx,dy,alt_mm
0.046,1,0,78
0.08,-1,0,78
0.113,0,0,78
0.15,1,0,79
0.199,0,0,79
0.257,-1,0,79
0.298,1,0,79
0.309,0,0,79
0.38,-1,0,78
0.406,0,0,78
0.458,0,0,78
0.482,0,0,78
0.533,1,0,78
0.561,0,0,78
0.598,-1,0,78
0.643,1,0,78
0.702,0,0,78
0.735,0,0,78
0.782,0,0,79
0.808,0,0,79
0.852,-1,0,79
0.888,1,0,79
0.933,-1,0,79
0.999,0,0,79
1.011,1,0,79
1.067,0,0,79
1.093,-1,0,79
1.146,1,0,79
1.214,0,0,78
1.214,-1,0,78
1.26,1,0,78
1.299,-1,0,78
1.342,1,0,78
1.378,0,0,79
1.425,0,0,79
1.487,-1,0,79
1.503,1,0,79
1.559,-1,0,79
1.583,0,0,79
1.651,0,0,79
1.665,0,0,79
1.709,0,0,79
1.757,1,0,79
1.813,0,0,79
1.837,-1,0,79
1.887,1,0,79
1.922,0,0,79
1.966,-1,0,79
2.0,1,0,79
2.049,0,0,79
2.082,-1,0,79
2.115,1,0,79
2.176,0,0,78
2.198,0,0,78
2.268,0,0,78
2.29,0,0,78
2.37,-1,0,78
2.397,0,0,79
2.431,1,0,79
2.444,0,0,79
2.494,0,0,79
2.526,0,0,79
2.587,-1,0,77
2.633,0,0,77
2.656,0,0,77
2.691,0,0,77
2.742,1,0,77
2.777,0,0,79
2.836,-1,0,79
2.861,1,0,79
2.895,-1,0,79
2.945,0,0,79
3.0,1,0,78
3.024,0,0,78
3.083,-1,1,78
3.107,1,-1,78
3.147,-1,0,78
3.192,0,0,79
3.227,1,0,79
3.284,-1,0,79
3.332,0,0,79
3.357,1,0,79
3.387,0,0,80
3.434,-1,0,80
3.48,0,0,80
3.542,0,0,80
3.565,0,0,80
3.589,1,0,78
3.648,-1,0,78
3.681,0,0,78
3.737,1,0,78
3.783,-1,0,78
3.816,1,0,78
3.848,0,0,78
3.885,0,0,78
3.943,0,0,78
3.969,0,0,79
4.004,0,0,79
4.067,-1,0,79
4.091,1,0,79
4.159,-1,0,79
4.181,0,0,79
4.206,1,0,79
4.252,-1,0,79
4.298,0,0,79
4.343,1,0,79
4.378,0,0,78
4.434,-1,0,78
4.461,1,0,78
4.5,0,0,78
4.542,-1,0,78
4.581,1,0,79
4.613,0,0,79
4.663,-1,0,79
4.702,1,0,79
4.751,0,0,79
4.802,0,0,78
4.864,0,0,78
4.887,0,0,78
4.908,-1,0,78
4.955,0,0,78
5.043,0,0,79
5.043,0,0,79
5.098,0,0,79
5.113,0,0,79
5.18,0,0,79
5.191,1,0,79
5.247,0,0,79
5.271,0,0,79
5.34,0,0,79
5.365,-1,0,78
5.425,-1,0,78
5.44,2,0,78
5.485,-1,0,78
5.538,0,0,78
5.594,0,0,78
5.609,1,0,78
5.65,-1,0,78
5.7,1,0,78
5.723,-1,0,78
5.786,0,0,77
5.809,0,0,77
5.862,1,0,77
5.885,0,0,77
5.941,0,0,77
5.985,0,0,78
6.035,-1,0,78
6.048,1,0,78
6.091,-1,0,78
6.139,0,0,78
6.191,1,0,79
6.232,0,0,79
6.263,-1,0,79
6.317,1,0,79
6.338,-1,0,79
6.397,0,0,79
6.42,1,0,79
6.478,0,0,79
6.512,-1,0,79
6.551,0,0,79
6.602,1,0,79
6.649,0,0,79
6.678,-1,0,79
6.731,0,0,79
6.754,0,0,79
6.806,1,0,78
6.83,-1,0,78
6.888,1,0,78
6.912,0,0,78
6.969,0,0,78
7.017,-2,0,79
7.038,2,0,79
7.098,-1,0,79
7.12,0,0,79
7.156,1,0,79
7.205,-1,0,79
7.248,0,0,79
7.281,1,0,79
7.318,-1,0,79
7.377,1,0,80
7.401,0,0,80
7.454,0,0,80
7.5,-1,0,80
7.538,1,0,80
7.571,-1,0,80
7.632,0,0,80
7.655,0,0,80
7.712,1,0,80
7.734,-1,0,80
7.792,1,0,79
7.815,0,0,79
7.872,-1,0,79
7.894,1,0,79
7.953,0,0,79
7.988,0,0,78
8.03,-1,0,78
8.06,1,0,78
8.136,-1,0,78
8.162,0,0,78
8.186,1,0,78
8.223,0,0,78
8.269,0,0,78
8.319,-1,0,78
8.351,0,0,78
8.383,1,0,79
8.46,-1,0,79
8.481,0,0,79
8.514,1,0,79
8.564,0,0,79
8.613,-1,0,79
8.647,1,0,79
8.676,-1,0,79
8.718,0,0,79
8.763,1,0,79
8.801,0,0,79
8.864,-1,0,79
8.888,1,0,79
8.937,0,0,79
8.974,-1,0,79
9.0,1,0,79
9.039,0,0,79
9.085,-1,0,79
9.137,1,0,79
9.17,-1,0,78
9.216,0,0,78
9.271,1,0,78
9.297,0,0,78
9.343,-1,0,78
9.366,0,0,79
9.409,1,0,79
9.448,-1,0,79
9.497,1,0,79
9.555,-1,1,79
9.578,0,-1,80
9.636,1,0,80
9.66,0,0,80
9.728,0,0,80
9.738,0,0,80
9.795,0,0,80
9.879,-1,0,80
9.879,1,0,80
9.923,-1,0,80
9.94,0,0,80
9.996,1,0,79
10.02,0,0,79
10.111,-1,0,79
10.111,0,0,79
10.156,1,0,79
10.202,-1,0,79
10.256,1,0,79
10.28,0,0,79
10.337,-1,0,79
10.361,0,0,79
10.417,0,0,79
10.463,0,0,79
10.485,1,0,79
10.549,-1,0,79
10.565,1,0,78
10.627,0,0,78
10.649,-1,0,78
10.693,0,0,78
10.728,1,0,78
10.784,0,0,79
10.807,-2,0,79
10.859,1,0,79
10.888,0,0,79
10.946,0,0,79
10.998,1,0,79
11.032,0,0,79
11.053,0,0,79
11.108,0,0,79
11.185,0,0,79
11.222,0,0,78
11.222,0,0,78
11.267,0,0,78
11.3,-1,0,78
11.36,1,0,78
11.382,0,0,80
11.435,-1,0,80
11.463,1,0,80
11.526,0,0,80
11.563,0,0,80
11.595,0,0,78
11.638,0,0,78
11.683,0,0,78
11.71,0,0,78
11.743,0,0,78
11.799,-1,0,79
11.833,1,0,79
11.876,-1,0,79
11.938,0,0,79
11.962,1,0,79
11.985,0,0,79
12.053,-1,0,79
12.076,1,0,79
12.134,-1,0,79
12.16,0,0,79
12.207,1,0,79
12.24,-1,0,79
12.286,1,0,79
12.347,-1,0,79
12.371,0,0,79
12.416,0,0,79
12.462,1,0,79
12.499,-1,0,79
12.552,0,0,79
12.615,0,0,78
12.638,0,0,78
12.662,0,0,78
12.69,1,0,78
12.736,0,0,78
12.779,-1,0,79
12.814,1,0,79
12.863,0,0,79
12.907,-1,0,79
12.943,1,0,79
12.978,0,0,79
13.02,-1,0,79
13.077,0,0,79
13.103,1,0,79
13.149,0,0,79
13.199,0,0,79
13.221,0,0,79
13.291,-1,0,79
13.316,1,0,79
13.355,0,0,79
13.397,-1,0,78
13.433,0,0,78
13.478,0,0,78
13.511,0,0,78
13.568,1,0,78
13.59,-1,0,78
13.644,0,0,78
13.7,0,0,78
13.726,0,0,78
13.773,1,0,78
13.805,0,0,78
13.839,0,0,78
13.883,0,0,78
13.917,0,0,78
13.97,0,0,80
14.005,0,0,80
14.083,0,0,80
14.083,-1,0,80
14.141,0,0,80
14.174,0,0,79
14.222,1,0,79
14.278,-1,0,79
14.289,1,0,79
14.335,0,0,79
14.379,0,0,80
14.426,0,0,80
14.472,0,0,80
14.501,-1,0,80
14.539,1,0,80
14.6,0,0,80
14.615,0,0,80
14.661,0,0,80
14.705,-1,0,80
14.76,0,0,80
14.782,0,0,79
14.815,0,0,79
14.878,0,0,79
14.915,1,0,79
14.973,0,0,79
14.985,-1,0,80
15.043,1,0,80
15.078,0,0,80
15.12,0,0,80
15.146,0,0,80
15.192,0,0,79
15.248,0,0,79
15.28,0,0,79
15.331,-1,0,79
15.361,1,0,79
15.406,0,0,80
15.455,0,0,80
15.477,-1,0,80
15.528,1,0,80
15.563,0,0,80
15.611,-1,0,79
15.666,1,0,79
15.688,0,0,79
15.743,-1,0,79
15.802,1,0,78
15.802,-1,0,78
15.859,0,0,78
15.896,1,0,78
15.948,0,0,78
15.995,-1,0,79
16.029,0,0,79
16.054,0,0,79
16.098,0,0,79
16.156,1,0,79
16.178,0,0,79
16.235,-1,0,79
16.273,1,0,79
16.307,-1,0,79
16.362,0,0,79
16.387,1,0,79
16.42,0,0,79
16.454,-1,0,79
16.518,0,0,79
16.571,0,0,79
16.586,0,0,79
16.643,1,0,79
16.673,0,0,79
16.707,0,0,79
16.743,0,0,79
16.792,-1,0,79
16.832,0,0,79
16.869,0,0,79
16.925,0,0,79
16.949,0,0,79
17.007,0,0,79
17.052,0,0,79
17.076,1,0,79
17.12,0,0,79
17.155,0,0,79
17.203,-1,0,80
17.262,1,0,80
17.284,-1,0,80
17.331,0,0,80
17.392,1,0,79
17.408,0,0,79
17.448,0,0,79
17.507,0,0,79
17.532,0,0,79
17.609,0,0,78
17.609,0,0,78
17.67,-1,0,78
17.7,1,0,78
17.749,0,0,78
17.775,0,0,78
17.83,-1,0,78
17.853,0,0,78
17.901,1,0,78
17.947,-1,0,78
17.996,1,0,78
18.028,0,0,78
18.091,-1,0,78
18.101,0,0,78
18.164,1,0,78
18.187,-1,0,78
18.235,0,0,78
18.258,1,0,78
18.331,0,0,78
18.346,0,0,78
18.401,0,0,79
18.438,-1,0,79
18.483,1,0,79
18.508,0,0,79
18.577,-1,0,79
18.613,1,0,79
18.652,0,0,79
18.676,0,0,79
18.726,0,0,79
18.782,-1,0,79
18.806,0,0,79
18.863,1,0,79
18.884,0,0,79
18.94,-1,0,79
18.963,0,0,79
19.017,0,0,79
19.049,1,0,79
19.088,0,0,79
19.135,0,0,79
19.162,-1,0,79
19.216,1,0,79
19.263,-1,0,79
19.287,0,0,79
19.331,0,0,79
19.403,1,0,78
19.431,-1,0,78
19.456,0,0,78
19.515,0,0,78
19.542,0,0,78
19.598,0,0,79
19.623,1,0,79
19.659,-1,0,79
19.713,0,0,79
19.738,0,0,79
19.793,0,0,79
19.82,0,0,79
19.867,1,0,79
19.946,-1,0,79
19.968,1,0,79
19.992,-1,0,79
20.041,0,0,79
20.064,0,0,79
20.123,0,0,79
20.145,0,0,79
20.193,0,0,79
20.248,0,0,79
20.273,0,0,79
20.324,0,0,79
20.349,1,0,79
20.4,0,0,78
20.447,0,0,78
20.475,0,0,78
