time_s,dx,dy,alt_mm
0.01,0,0,79
0.069,0,0,79
0.097,-1,0,79
0.156,0,0,79
0.181,1,1,78
0.222,0,0,78
0.267,-1,0,78
0.332,0,0,78
0.344,0,-1,78
0.393,1,0,78
0.434,1,1,78
0.484,-2,0,78
0.505,1,-2,78
0.57,-1,2,78
0.595,0,0,79
0.641,0,0,79
0.673,1,0,79
0.719,-1,0,79
0.772,1,-1,79
0.797,0,0,79
0.857,0,0,79
0.883,-2,0,79
0.948,1,0,79
0.961,0,0,79
0.994,1,-1,78
1.056,0,1,78
1.092,-1,1,78
1.143,0,0,78
1.177,0,0,78
1.21,0,-1,79
1.26,1,-1,79
1.305,2,2,79
1.331,1,-4,79
1.36,1,0,79
1.415,1,1,82
1.449,0,1,82
1.497,1,-1,82
1.564,0,0,82
1.591,0,0,82
1.613,-1,-1,81
1.665,0,1,81
1.714,0,0,81
1.742,0,-1,81
1.78,0,1,81
1.817,0,-1,81
1.867,0,1,81
1.903,0,0,81
1.963,0,0,81
1.987,-1,-1,80
2.033,-1,2,80
2.075,-1,-1,80
2.109,-2,0,80
2.156,0,2,80
2.186,0,-1,78
2.234,-1,0,78
2.273,2,1,78
2.332,-1,0,78
2.356,0,0,78
2.392,1,0,79
2.432,-2,1,79
2.468,0,-1,79
2.529,1,0,79
2.564,0,0,79
2.597,1,0,77
2.651,1,-2,77
2.697,3,0,77
2.719,1,0,77
2.775,0,0,77
2.813,0,0,80
2.873,0,0,80
2.895,0,0,80
2.931,0,0,80
2.959,0,0,80
3.005,0,0,82
3.063,-1,-1,82
3.088,-2,0,82
3.122,1,1,82
3.169,-2,1,82
3.214,-3,1,79
3.266,2,0,79
3.313,-1,1,79
3.33,0,-1,79
3.389,0,0,79
3.411,0,1,81
3.464,-1,-1,81
3.498,1,0,81
3.55,0,0,81
3.581,1,-1,81
3.632,-1,0,80
3.665,0,2,80
3.7,0,-1,80
3.76,2,-1,80
3.796,0,0,79
3.844,3,-1,79
3.869,0,0,79
3.913,1,0,79
3.961,0,0,79
4.001,0,0,82
4.035,0,0,82
4.081,0,0,82
4.129,0,0,82
4.169,0,0,82
4.216,0,-1,82
4.254,0,1,82
4.297,0,0,82
4.32,0,0,82
4.371,-3,0,82
4.394,-1,-1,81
4.452,-1,3,81
4.481,-1,2,81
4.537,0,-2,81
4.56,1,-2,81
4.608,0,2,78
4.669,-2,1,78
4.69,1,-1,78
4.727,0,-1,78
4.779,-1,3,78
4.804,1,0,79
4.859,0,-1,79
4.891,-1,-1,79
4.938,1,-2,79
4.985,1,1,79
5.029,-2,0,80
5.064,1,2,80
5.113,1,0,80
5.137,0,-2,80
5.183,3,-1,80
5.243,1,0,79
5.269,1,0,79
5.313,0,-1,79
5.352,0,1,79
5.388,0,-1,81
5.438,0,1,81
5.464,0,0,81
5.515,0,-1,81
5.549,0,0,81
5.609,0,0,82
5.643,-1,0,82
5.676,-1,0,82
5.714,-1,2,82
5.752,-2,0,82
5.804,-1,0,81
5.828,0,2,81
5.881,-1,-2,81
5.921,1,0,81
5.955,0,1,81
6.016,-1,0,79
6.051,2,1,79
6.079,-1,1,79
6.129,-1,-3,79
6.162,0,1,79
6.223,1,0,79
6.247,-1,1,79
6.289,1,-2,79
6.325,2,0,79
6.375,3,-1,79
6.425,1,0,79
6.451,0,0,79
6.493,0,0,79
6.533,0,0,79
6.578,0,0,79
6.615,0,-1,83
6.666,0,1,83
6.717,0,-1,83
6.738,0,0,83
6.791,0,1,83
6.826,0,0,83
6.858,0,-1,83
6.894,0,0,83
6.943,0,1,83
6.978,0,-1,83
7.04,0,1,82
7.068,0,0,82
7.112,0,0,82
7.17,0,-1,82
7.196,0,1,84
7.231,0,-1,84
7.271,0,0,84
7.305,0,1,84
7.358,0,0,84
7.391,0,-1,85
7.43,0,1,85
7.48,0,0,85
7.534,0,0,85
7.568,0,0,85
7.6,0,0,84
7.635,0,0,84
7.681,0,0,84
7.733,0,0,84
7.755,0,-1,84
7.809,0,1,82
7.86,0,0,82
7.897,0,0,82
7.948,0,0,82
7.973,0,0,82
8.012,0,-1,84
8.051,0,1,84
8.108,0,0,84
8.128,0,0,84
8.189,0,0,84
8.21,0,0,83
8.261,0,0,83
8.307,0,0,83
8.331,0,0,83
8.38,0,0,83
8.413,0,0,84
8.465,0,0,84
8.501,0,-1,84
8.556,0,2,84
8.58,0,-1,84
8.627,0,0,84
8.676,0,0,84
8.71,0,-1,84
8.75,0,0,84
8.791,0,1,84
8.827,0,-1,87
8.872,0,1,87
8.92,0,0,87
8.963,0,-1,87
9.012,0,1,86
9.05,0,0,86
9.074,0,-1,86
9.121,0,1,86
9.154,0,1,86
