time_s,dx,dy,alt_mm
0.013,0,0,74
0.071,0,0,74
0.084,0,0,74
0.135,0,0,74
0.179,0,0,74
0.215,0,0,74
0.267,0,0,74
0.291,0,0,74
0.337,0,0,74
0.375,-1,0,74
0.409,0,0,74
0.469,0,0,74
0.481,0,0,72
0.541,0,0,72
0.575,0,0,72
0.63,0,0,72
0.656,0,0,72
0.71,0,0,73
0.751,1,0,73
0.786,-1,0,73
0.82,0,0,73
0.866,0,0,73
0.927,0,0,73
0.95,1,0,73
1.001,0,0,73
1.029,0,0,73
1.08,0,0,73
1.113,0,0,73
1.148,0,0,73
1.198,0,0,73
1.225,0,0,73
1.278,0,0,73
1.31,0,0,71
1.368,0,0,71
1.388,0,0,71
1.445,0,0,71
1.484,0,0,71
1.519,0,0,72
1.578,0,0,72
1.603,-1,0,72
1.657,1,0,72
1.678,0,0,71
1.741,0,0,71
1.762,0,0,71
1.812,0,0,71
1.843,-1,0,71
1.924,0,0,73
1.947,0,0,73
1.959,0,0,73
2.01,0,0,73
2.056,0,0,73
2.079,0,0,73
2.133,0,0,73
2.189,0,0,73
2.212,0,0,73
2.258,0,0,73
2.308,0,0,72
2.362,0,0,72
2.385,0,0,72
2.44,0,0,72
2.471,0,0,72
2.517,0,0,72
2.543,0,0,72
2.596,0,0,72
2.63,0,0,72
2.657,0,0,72
2.701,0,0,72
2.764,0,0,72
2.786,0,0,72
2.836,0,0,72
2.865,0,0,72
2.91,1,0,72
2.976,0,0,72
3.002,0,0,72
3.053,0,0,72
3.075,0,0,72
3.135,0,0,71
3.161,0,0,71
3.21,0,0,71
3.25,0,0,71
3.304,0,0,71
3.328,0,0,71
3.37,0,0,71
3.421,0,0,71
3.445,0,0,71
3.529,0,0,72
3.551,0,0,72
3.564,-1,0,72
3.61,0,0,72
3.67,0,0,72
3.693,0,0,71
3.729,0,0,71
3.775,0,0,71
3.812,0,0,71
3.867,1,0,71
3.909,0,0,72
3.935,0,0,72
3.996,0,0,72
4.022,0,0,72
4.058,0,0,72
4.096,0,0,72
4.148,0,0,72
