time_s,dx,dy,alt_mm
0.021,0,0,80
0.055,0,-1,80
0.11,0,0,80
0.134,0,1,80
0.171,1,0,80
0.225,-1,-1,81
0.248,0,0,81
0.311,0,0,81
0.362,0,0,81
0.377,0,1,81
0.434,0,0,81
0.46,0,-1,81
0.514,0,1,81
0.551,0,0,81
0.574,0,0,81
0.633,0,0,81
0.668,0,0,81
0.729,0,-1,81
0.74,0,1,81
0.799,1,0,81
0.821,0,0,82
0.863,-1,0,82
0.922,0,-1,82
0.947,1,0,82
0.994,-1,1,82
1.031,1,0,81
1.093,0,0,81
1.126,0,0,81
1.171,0,0,81
1.196,0,0,81
1.244,-1,0,81
1.293,0,0,81
1.315,0,0,81
1.378,0,0,81
1.413,0,0,81
1.449,0,0,82
1.49,1,0,82
1.523,0,0,82
1.577,0,0,82
1.635,0,0,82
1.656,0,0,82
1.708,0,0,82
1.729,-1,0,82
1.78,1,-1,82
1.806,-1,0,82
1.865,0,1,82
1.887,1,0,82
1.951,0,0,82
1.985,0,0,82
2.029,0,0,81
2.063,0,0,81
2.098,-1,0,81
2.141,0,0,81
2.19,1,0,81
2.223,0,0,81
2.277,0,0,81
2.325,0,0,81
2.359,-1,0,81
2.407,0,0,81
2.435,0,0,81
2.485,0,0,81
2.509,0,0,81
2.562,0,0,81
2.594,0,0,81
2.65,0,0,81
2.674,0,0,81
2.72,0,0,81
2.758,0,0,81
2.802,0,0,81
2.837,0,0,82
2.882,1,0,82
2.924,-1,0,82
2.986,0,0,82
3.009,1,-1,82
3.044,-1,0,82
3.107,0,1,82
3.131,0,0,82
3.18,0,-1,82
3.204,0,1,82
3.248,0,0,82
3.299,0,0,82
3.346,0,0,82
3.386,0,0,82
3.436,0,0,82
3.457,0,0,82
3.508,0,0,82
3.542,0,0,82
3.578,0,0,82
3.638,0,0,81
3.663,0,0,81
3.717,0,0,81
3.742,0,0,81
3.785,0,0,81
3.814,0,0,81
3.872,0,0,81
3.908,0,0,81
3.96,1,0,81
3.984,0,0,81
4.034,0,0,81
4.081,-1,0,81
4.115,0,0,81
4.154,0,0,81
4.187,0,1,81
4.226,1,-1,82
4.29,0,0,82
4.311,0,0,82
4.371,0,-1,82
4.398,0,1,82
4.445,0,0,82
4.479,0,0,82
4.525,0,0,82
4.565,0,1,82
4.608,0,-1,82
4.643,0,-1,81
4.685,0,1,81
4.748,0,-1,81
4.762,0,1,81
4.82,-1,0,81
4.853,1,-1,81
4.889,0,1,81
4.939,0,1,81
4.984,0,-1,81
5.007,0,-1,81
5.052,-1,1,81
5.087,1,0,81
5.149,0,0,81
5.17,0,0,81
5.234,0,0,82
5.258,0,0,82
5.307,-1,1,82
5.342,0,-1,82
5.404,1,-1,82
5.432,0,0,82
5.475,0,0,82
5.502,0,1,82
5.551,-1,0,82
5.576,0,0,82
5.624,1,0,82
5.677,0,0,82
5.701,0,0,82
5.751,0,-1,82
5.799,-1,0,82
5.849,1,0,82
5.871,-1,0,82
5.928,0,0,82
5.953,1,1,82
5.988,0,0,82
6.034,-1,0,82
6.085,0,0,82
6.122,1,0,82
6.158,0,0,82
6.206,0,0,82
6.233,0,0,81
6.296,-1,0,81
6.321,1,0,81
6.356,-1,0,81
6.41,0,0,81
6.445,1,0,83
6.502,-1,0,83
6.527,0,0,83
6.572,1,0,83
6.603,0,0,83
6.653,0,1,83
6.704,0,-1,83
6.731,0,0,83
6.783,-1,0,83
6.808,1,0,83
6.85,-1,-1,83
6.887,0,1,83
6.939,1,0,83
6.989,0,0,83
7.024,-1,0,82
7.057,0,0,82
7.09,0,0,82
7.135,0,0,82
7.198,1,0,82
7.22,0,0,82
7.268,0,0,82
7.305,0,0,82
7.355,0,0,82
7.4,-1,0,82
7.432,0,0,83
7.459,0,0,83
7.506,0,0,83
7.572,0,0,83
7.597,0,0,83
7.63,0,0,82
7.669,1,0,82
7.728,0,0,82
7.756,0,0,82
7.802,0,0,82
7.841,0,0,82
7.889,0,1,82
7.926,0,-1,82
7.955,-1,0,82
8.003,0,1,82
8.051,0,-1,82
8.076,1,0,82
8.136,0,0,82
8.161,0,0,82
8.21,-1,0,82
8.24,0,0,82
8.278,0,0,82
8.354,0,0,82
8.377,0,0,82
8.411,0,0,82
8.459,0,0,82
8.495,0,0,82
8.541,0,0,82
8.567,0,0,82
8.615,0,0,82
8.663,1,0,83
8.69,0,0,83
8.735,-1,0,83
8.771,0,0,83
8.83,0,0,82
8.886,0,0,82
8.91,0,0,82
8.943,0,0,82
9.007,0,0,82
9.019,0,0,82
9.078,0,0,82
9.102,0,0,82
9.161,0,0,82
9.19,0,0,82
9.266,0,0,82
9.266,0,0,82
9.325,0,0,82
9.342,1,0,82
9.401,0,0,82
9.445,0,0,82
9.47,0,0,82
9.527,0,0,82
9.575,-1,0,82
9.599,1,0,82
9.637,0,0,82
9.685,0,0,82
9.719,-1,0,82
9.781,1,0,82
9.799,0,0,82
9.834,0,0,82
9.889,0,0,82
9.945,0,0,82
9.967,0,2,82
10.027,0,-1,82
10.038,0,-1,82
10.084,0,1,82
10.151,0,-1,82
10.174,0,0,82
10.21,0,0,82
10.255,0,0,82
10.303,0,0,82
10.36,0,1,82
10.383,0,-1,82
10.426,0,0,82
10.463,-1,0,82
10.513,0,0,82
10.544,0,0,82
10.572,1,0,82
10.632,0,-1,82
10.657,0,1,82
10.724,0,1,82
10.735,0,-2,82
10.788,0,1,82
10.843,0,0,82
10.865,0,0,82
